geocode,city_name,an,4G_rate
81110,Jouqueviel,2017,"65,50"
81111,Labarthe-Bleys,2017,"86,80"
81112,Labastide-de-Lévis,2017,"100,00"
81114,Labastide-Gabausse,2017,"99,50"
81115,Labastide-Rouairoux,2017,"49,00"
81116,Labastide-Saint-Georges,2017,"98,70"
81117,Labessière-Candeil,2017,"97,70"
81118,Laboulbène,2017,"100,00"
81119,Laboutarie,2017,"100,00"
81120,Labruguière,2017,"86,60"
81121,Lacabarède,2017,"43,20"
81122,Lacapelle-Pinet,2017,"92,20"
81123,Lacapelle-Ségalar,2017,"99,80"
81124,Lacaune,2017,"26,30"
81125,Lacaze,2017,"11,00"
81126,Lacougotte-Cadoul,2017,"81,10"
81127,Lacroisille,2017,"52,50"
81128,Lacrouzette,2017,"95,90"
81129,Lagardiolle,2017,"100,00"
81130,Lagarrigue,2017,"100,00"
81131,Lagrave,2017,"100,00"
81132,Guitalens-L'Albarède,2017,"73,90"
81133,Lamillarié,2017,"99,70"
81134,Lamontélarié,2017,"57,10"
81135,Laparrouquial,2017,"75,40"
81136,Larroque,2017,"81,80"
81137,Lasfaillades,2017,"30,70"
81138,Lasgraisses,2017,"100,00"
81139,Lautrec,2017,"97,70"
81140,Lavaur,2017,"93,10"
81141,Lédas-et-Penthiès,2017,"96,20"
81142,Lempaut,2017,"100,00"
81143,Lescout,2017,"100,00"
81144,Lescure-d'Albigeois,2017,"100,00"
81145,Lisle-sur-Tarn,2017,"55,20"
81146,Livers-Cazelles,2017,"99,70"
81147,Lombers,2017,"98,90"
81148,Loubers,2017,"100,00"
81149,Loupiac,2017,"100,00"
81150,Lugan,2017,"94,80"
81151,Magrin,2017,"18,40"
81152,Mailhoc,2017,"99,30"
81154,Marnaves,2017,"77,40"
81156,Marssac-sur-Tarn,2017,"100,00"
81157,Marzens,2017,"93,40"
81158,Le Masnau-Massuguiès,2017,"20,60"
81159,Massac-Séran,2017,"91,10"
81160,Massaguel,2017,"58,30"
81161,Massals,2017,"85,90"
81162,Maurens-Scopont,2017,"91,80"
81163,Mazamet,2017,"58,20"
81164,Mézens,2017,"94,10"
81165,Milhars,2017,"60,40"
81166,Milhavet,2017,"100,00"
81167,Miolles,2017,"68,30"
81168,Mirandol-Bourgnounac,2017,"84,80"
81169,Missècle,2017,"61,40"
81170,Monestiés,2017,"91,50"
81171,Montans,2017,"99,60"
81172,Montauriol,2017,"100,00"
81173,Montcabrier,2017,"92,80"
81174,Montdragon,2017,"99,60"
81175,Montdurausse,2017,"87,10"
81176,Montels,2017,"100,00"
81177,Montfa,2017,"99,80"
81178,Montgaillard,2017,"97,80"
81179,Montgey,2017,"98,50"
81180,Montirat,2017,"28,80"
81181,Montpinier,2017,"100,00"
81182,Montredon-Labessonnié,2017,"88,20"
81183,Mont-Roc,2017,"34,70"
81184,Montrosier,2017,"30,90"
81185,Montvalen,2017,"21,90"
81186,Moularès,2017,"100,00"
81187,Moulayrès,2017,"16,40"
81188,Moulin-Mage,2017,"70,90"
81189,Mouzens,2017,"43,20"
81190,Mouzieys-Teulet,2017,"93,30"
81191,Mouzieys-Panens,2017,"92,10"
81192,Murat-sur-Vèbre,2017,"58,80"
81193,Nages,2017,"84,60"
81195,Navès,2017,"100,00"
81196,Noailhac,2017,"87,40"
81197,Noailles,2017,"98,40"
81198,Orban,2017,"98,40"
81199,Padiès,2017,"93,40"
81200,Palleville,2017,"100,00"
81201,Pampelonne,2017,"90,30"
81202,Parisot,2017,"99,60"
81203,Paulinet,2017,"53,70"
81204,Payrin-Augmontel,2017,"99,60"
81205,Péchaudier,2017,"99,10"
81206,Penne,2017,"79,70"
81207,Peyregoux,2017,"100,00"
81208,Peyrole,2017,"93,90"
81209,Pont-de-Larn,2017,"95,20"
81210,Poudis,2017,"100,00"
81211,Poulan-Pouzols,2017,"97,70"
81212,Prades,2017,"98,50"
81213,Pratviel,2017,"23,30"
81214,Puéchoursi,2017,"97,50"
81215,Puybegon,2017,"92,20"
81216,Puycalvel,2017,"74,10"
81217,Puycelsi,2017,"73,70"
81218,Puygouzon,2017,"100,00"
81219,Puylaurens,2017,"94,10"
81220,Rabastens,2017,"63,00"
81221,Rayssac,2017,"31,40"
81222,Réalmont,2017,"100,00"
81223,Le Rialet,2017,"2,30"
81224,Le Riols,2017,"73,90"
81225,Rivières,2017,"100,00"
81227,Roquecourbe,2017,"100,00"
81228,Roquemaure,2017,"78,90"
81229,Roquevidal,2017,"47,00"
81230,Rosières,2017,"100,00"
81231,Rouairoux,2017,"35,50"
81232,Rouffiac,2017,"99,90"
81233,Terre-de-Bancalié,2017,"67,80"
81234,Roussayrolles,2017,"99,60"
81235,Saint-Affrique-les-Montagnes,2017,"100,00"
81236,Saint-Agnan,2017,"61,70"
81237,Saint-Amancet,2017,"83,90"
81238,Saint-Amans-Soult,2017,"78,70"
81239,Saint-Amans-Valtoret,2017,"57,90"
81240,Saint-André,2017,"62,00"
81242,Saint-Avit,2017,"100,00"
81243,Saint-Beauzile,2017,"68,40"
81244,Saint-Benoît-de-Carmaux,2017,"100,00"
81245,Saint-Christophe,2017,"21,10"
81246,Sainte-Cécile-du-Cayrou,2017,"86,60"
81247,Saint-Cirgue,2017,"81,40"
81248,Saint-Gauzens,2017,"92,60"
81249,Sainte-Gemme,2017,"99,20"
81250,Saint-Genest-de-Contest,2017,"100,00"
81251,Saint-Germain-des-Prés,2017,"100,00"
81252,Saint-Germier,2017,"100,00"
81253,Saint-Grégoire,2017,"93,20"
81254,Saint-Jean-de-Marcel,2017,"99,50"
81255,Saint-Jean-de-Rives,2017,"100,00"
81256,Saint-Jean-de-Vals,2017,"99,50"
81257,Saint-Juéry,2017,"100,00"
81258,Saint-Julien-du-Puy,2017,"99,20"
81259,Saint-Julien-Gaulène,2017,"95,10"
81261,Saint-Lieux-lès-Lavaur,2017,"99,80"
81262,Saint-Marcel-Campes,2017,"99,30"
81263,Saint-Martin-Laguépie,2017,"91,90"
81264,Saint-Michel-Labadié,2017,"82,40"
81265,Saint-Michel-de-Vax,2017,"58,70"
81266,Saint-Paul-Cap-de-Joux,2017,"47,60"
81267,Saint-Pierre-de-Trivisy,2017,"72,00"
81268,Saint-Salvi-de-Carcavès,2017,"0,00"
81269,Saint-Salvy-de-la-Balme,2017,"60,00"
81270,Saint-Sernin-lès-Lavaur,2017,"99,70"
81271,Saint-Sulpice-la-Pointe,2017,"100,00"
81272,Saint-Urcisse,2017,"99,20"
81273,Saïx,2017,"100,00"
81274,Saliès,2017,"100,00"
81275,Salles,2017,"96,30"
81276,Salvagnac,2017,"30,80"
81277,Saussenac,2017,"98,10"
81278,Sauveterre,2017,"67,10"
81279,La Sauzière-Saint-Jean,2017,"40,10"
81280,Le Ségur,2017,"70,60"
81281,Sémalens,2017,"100,00"
81282,Senaux,2017,"0,00"
81283,Senouillac,2017,"98,70"
81284,Le Sequestre,2017,"100,00"
81285,Sérénac,2017,"82,70"
81286,Serviès,2017,"74,50"
81287,Sieurac,2017,"98,10"
81288,Sorèze,2017,"60,30"
81289,Soual,2017,"100,00"
81290,Souel,2017,"98,60"
81291,Taïx,2017,"99,20"
81292,Tanus,2017,"94,50"
81293,Tauriac,2017,"48,20"
81294,Técou,2017,"99,70"
81295,Teillet,2017,"54,00"
81297,Terssac,2017,"100,00"
81298,Teulat,2017,"98,30"
81299,Teyssode,2017,"24,60"
81300,Tonnac,2017,"99,20"
81302,Tréban,2017,"98,30"
81303,Trébas,2017,"60,70"
81304,Trévien,2017,"90,80"
81305,Vabre,2017,"79,90"
81306,Valderiès,2017,"99,30"
81307,Valdurenque,2017,"100,00"
81308,Valence-d'Albigeois,2017,"97,20"
81309,Vaour,2017,"62,80"
81310,Veilhes,2017,"79,40"
81311,Vénès,2017,"100,00"
81312,Verdalle,2017,"80,20"
81313,Le Verdier,2017,"99,60"
81314,Viane,2017,"2,10"
81315,Vielmur-sur-Agout,2017,"100,00"
81316,Vieux,2017,"93,90"
81317,Villefranche-d'Albigeois,2017,"85,00"
81318,Villeneuve-lès-Lavaur,2017,"100,00"
81319,Villeneuve-sur-Vère,2017,"99,50"
81320,Vindrac-Alayrac,2017,"99,40"
81321,Le Vintrou,2017,"54,70"
81322,Virac,2017,"96,70"
81323,Viterbe,2017,"94,10"
81324,Viviers-lès-Lavaur,2017,"67,30"
81325,Viviers-lès-Montagnes,2017,"100,00"
81326,Sainte-Croix,2017,"94,60"
82001,Albefeuille-Lagarde,2017,"100,00"
82002,Albias,2017,"100,00"
82003,Angeville,2017,"96,90"
82004,Asques,2017,"96,10"
82005,Aucamville,2017,"100,00"
82006,Auterive,2017,"100,00"
82007,Auty,2017,"100,00"
82008,Auvillar,2017,"100,00"
82009,Balignac,2017,"97,60"
82010,Bardigues,2017,"99,00"
82011,Barry-d'Islemade,2017,"100,00"
82012,Les Barthes,2017,"100,00"
82013,Beaumont-de-Lomagne,2017,"92,90"
82014,Beaupuy,2017,"66,20"
82015,Belbèze-en-Lomagne,2017,"100,00"
82016,Belvèze,2017,"59,60"
82017,Bessens,2017,"100,00"
82018,Bioule,2017,"100,00"
82019,Boudou,2017,"83,10"
82020,Bouillac,2017,"70,00"
82021,Bouloc-en-Quercy,2017,"64,40"
82022,Bourg-de-Visa,2017,"55,60"
82023,Bourret,2017,"99,90"
82024,Brassac,2017,"42,00"
82025,Bressols,2017,"100,00"
82026,Bruniquel,2017,"97,30"
82027,Campsas,2017,"100,00"
82028,Canals,2017,"100,00"
82029,Castanet,2017,"84,40"
82030,Castelferrus,2017,"100,00"
82031,Castelmayran,2017,"100,00"
82032,Castelsagrat,2017,"70,30"
82033,Castelsarrasin,2017,"100,00"
82034,Castéra-Bouzet,2017,"91,00"
82035,Caumont,2017,"99,90"
82036,Le Causé,2017,"91,10"
82037,Caussade,2017,"100,00"
82038,Caylus,2017,"65,20"
82039,Cayrac,2017,"100,00"
82040,Cayriech,2017,"100,00"
82041,Cazals,2017,"59,90"
82042,Cazes-Mondenard,2017,"91,40"
82043,Comberouger,2017,"87,50"
82044,Corbarieu,2017,"99,90"
82045,Cordes-Tolosannes,2017,"100,00"
82046,Coutures,2017,"85,30"
82047,Cumont,2017,"70,00"
82048,Dieupentale,2017,"100,00"
82049,Donzac,2017,"100,00"
82050,Dunes,2017,"100,00"
82051,Durfort-Lacapelette,2017,"96,70"
82052,Escatalens,2017,"100,00"
82053,Escazeaux,2017,"50,70"
82054,Espalais,2017,"100,00"
82055,Esparsac,2017,"83,90"
82056,Espinas,2017,"87,80"
82057,Fabas,2017,"100,00"
82058,Fajolles,2017,"89,30"
82059,Faudoas,2017,"98,20"
82060,Fauroux,2017,"58,40"
82061,Féneyrols,2017,"57,60"
82062,Finhan,2017,"100,00"
82063,Garganvillar,2017,"99,60"
82064,Gariès,2017,"19,20"
82065,Gasques,2017,"74,20"
82066,Génébrières,2017,"99,70"
82067,Gensac,2017,"92,40"
82068,Gimat,2017,"94,10"
82069,Ginals,2017,"93,60"
82070,Glatens,2017,"99,50"
82071,Goas,2017,"96,60"
82072,Golfech,2017,"100,00"
82073,Goudourville,2017,"100,00"
82074,Gramont,2017,"87,30"
82075,Grisolles,2017,"100,00"
82076,L'Honor-de-Cos,2017,"98,20"
82077,Labarthe,2017,"98,00"
82078,Labastide-de-Penne,2017,"54,20"
82079,Labastide-Saint-Pierre,2017,"100,00"
82080,Labastide-du-Temple,2017,"100,00"
82081,Labourgade,2017,"100,00"
82082,Lacapelle-Livron,2017,"90,00"
82083,Lachapelle,2017,"80,30"
82084,Lacour,2017,"72,70"
82085,Lacourt-Saint-Pierre,2017,"100,00"
82086,Lafitte,2017,"100,00"
82087,Lafrançaise,2017,"98,90"
82088,Laguépie,2017,"97,30"
82089,Lamagistère,2017,"100,00"
82090,Lamothe-Capdeville,2017,"100,00"
82091,Lamothe-Cumont,2017,"85,40"
82092,Lapenche,2017,"99,30"
82093,Larrazet,2017,"100,00"
82094,Lauzerte,2017,"83,70"
82095,Lavaurette,2017,"63,20"
82096,La Ville-Dieu-du-Temple,2017,"100,00"
82097,Lavit,2017,"100,00"
82098,Léojac,2017,"100,00"
82099,Lizac,2017,"100,00"
82100,Loze,2017,"56,10"
82101,Malause,2017,"97,80"
82102,Mansonville,2017,"89,40"
82103,Marignac,2017,"89,80"
82104,Marsac,2017,"83,80"
82105,Mas-Grenier,2017,"100,00"
82106,Maubec,2017,"99,00"
82107,Maumusson,2017,"70,10"
82108,Meauzac,2017,"100,00"
82109,Merles,2017,"100,00"
82110,Mirabel,2017,"99,70"
82111,Miramont-de-Quercy,2017,"87,20"
82112,Moissac,2017,"95,00"
82113,Molières,2017,"99,60"
82114,Monbéqui,2017,"100,00"
82115,Monclar-de-Quercy,2017,"73,10"
82116,Montagudet,2017,"95,70"
82117,Montaigu-de-Quercy,2017,"90,10"
82118,Montaïn,2017,"100,00"
82119,Montalzat,2017,"99,10"
82120,Montastruc,2017,"98,80"
82121,Montauban,2017,"100,00"
82122,Montbarla,2017,"100,00"
82123,Montbartier,2017,"100,00"
82124,Montbeton,2017,"100,00"
82125,Montech,2017,"100,00"
82126,Monteils,2017,"100,00"
82127,Montesquieu,2017,"80,30"
82128,Montfermier,2017,"100,00"
82129,Montgaillard,2017,"99,80"
82130,Montjoi,2017,"49,20"
82131,Montpezat-de-Quercy,2017,"100,00"
82132,Montricoux,2017,"97,80"
82133,Mouillac,2017,"1,70"
82134,Nègrepelisse,2017,"100,00"
82135,Nohic,2017,"100,00"
82136,Orgueil,2017,"100,00"
82137,Parisot,2017,"99,20"
82138,Perville,2017,"80,00"
82139,Le Pin,2017,"98,60"
82140,Piquecos,2017,"97,40"
82141,Pommevic,2017,"100,00"
82142,Pompignan,2017,"100,00"
82143,Poupas,2017,"84,80"
82144,Puycornet,2017,"94,40"
82145,Puygaillard-de-Quercy,2017,"92,20"
82146,Puygaillard-de-Lomagne,2017,"98,80"
82147,Puylagarde,2017,"98,70"
82148,Puylaroque,2017,"44,00"
82149,Réalville,2017,"100,00"
82150,Reyniès,2017,"99,40"
82151,Roquecor,2017,"88,00"
82152,Saint-Aignan,2017,"100,00"
82153,Saint-Amans-du-Pech,2017,"73,10"
82154,Saint-Amans-de-Pellagal,2017,"100,00"
82155,Saint-Antonin-Noble-Val,2017,"78,60"
82156,Saint-Arroumex,2017,"98,70"
82157,Saint-Beauzeil,2017,"77,60"
82158,Saint-Cirice,2017,"99,30"
82159,Saint-Cirq,2017,"100,00"
82160,Saint-Clair,2017,"75,00"
82161,Saint-Étienne-de-Tulmont,2017,"100,00"
82162,Saint-Georges,2017,"86,30"
82163,Saint-Jean-du-Bouzet,2017,"98,00"
82164,Sainte-Juliette,2017,"78,80"
82165,Saint-Loup,2017,"100,00"
82166,Saint-Michel,2017,"100,00"
82167,Saint-Nauphary,2017,"99,80"
82168,Saint-Nazaire-de-Valentane,2017,"88,30"
82169,Saint-Nicolas-de-la-Grave,2017,"100,00"
82170,Saint-Paul-d'Espis,2017,"69,50"
82171,Saint-Porquier,2017,"100,00"
82172,Saint-Projet,2017,"45,40"
82173,Saint-Sardos,2017,"98,50"
82174,Saint-Vincent-d'Autéjac,2017,"100,00"
82175,Saint-Vincent-Lespinasse,2017,"81,70"
82176,La Salvetat-Belmontet,2017,"96,20"
82177,Sauveterre,2017,"86,50"
82178,Savenès,2017,"100,00"
82179,Septfonds,2017,"100,00"
82180,Sérignac,2017,"95,60"
82181,Sistels,2017,"100,00"
82182,Touffailles,2017,"63,40"
82183,Tréjouls,2017,"69,00"
82184,Vaïssac,2017,"98,50"
82185,Valeilles,2017,"75,90"
82186,Valence,2017,"100,00"
82187,Varen,2017,"81,20"
82188,Varennes,2017,"97,60"
82189,Vazerac,2017,"88,50"
82190,Verdun-sur-Garonne,2017,"100,00"
82191,Verfeil,2017,"82,30"
82192,Verlhac-Tescou,2017,"97,40"
82193,Vigueron,2017,"100,00"
82194,Villebrumier,2017,"99,30"
82195,Villemade,2017,"100,00"
83001,Les Adrets-de-l'Estérel,2017,"100,00"
83002,Aiguines,2017,"25,40"
83003,Ampus,2017,"11,60"
83004,Les Arcs,2017,"96,00"
83005,Artignosc-sur-Verdon,2017,"67,70"
83006,Artigues,2017,"21,40"
83007,Aups,2017,"77,60"
83008,Bagnols-en-Forêt,2017,"99,00"
83009,Bandol,2017,"98,80"
83010,Bargème,2017,"6,80"
83011,Bargemon,2017,"71,60"
83012,Barjols,2017,"86,10"
83013,La Bastide,2017,"19,00"
83014,Baudinard-sur-Verdon,2017,"68,90"
83015,Bauduen,2017,"49,10"
83016,Le Beausset,2017,"98,00"
83017,Belgentier,2017,"100,00"
83018,Besse-sur-Issole,2017,"85,30"
83019,Bormes-les-Mimosas,2017,"93,10"
83020,Le Bourguet,2017,"2,50"
83021,Bras,2017,"81,40"
83022,Brenon,2017,"4,50"
83023,Brignoles,2017,"90,00"
83025,Brue-Auriac,2017,"80,10"
83026,Cabasse,2017,"68,90"
83027,La Cadière-d'Azur,2017,"98,80"
83028,Callas,2017,"90,30"
83029,Callian,2017,"94,00"
83030,Camps-la-Source,2017,"55,30"
83031,Le Cannet-des-Maures,2017,"92,60"
83032,Carcès,2017,"48,20"
83033,Carnoules,2017,"99,60"
83034,Carqueiranne,2017,"99,80"
83035,Le Castellet,2017,"99,60"
83036,Cavalaire-sur-Mer,2017,"98,70"
83037,La Celle,2017,"96,10"
83038,Châteaudouble,2017,"8,00"
83039,Châteauvert,2017,"38,10"
83040,Châteauvieux,2017,"89,30"
83041,Claviers,2017,"82,70"
83042,Cogolin,2017,"96,70"
83043,Collobrières,2017,"64,10"
83044,Comps-sur-Artuby,2017,"2,50"
83045,Correns,2017,"13,60"
83046,Cotignac,2017,"30,00"
83047,La Crau,2017,"100,00"
83048,La Croix-Valmer,2017,"98,50"
83049,Cuers,2017,"98,30"
83050,Draguignan,2017,"97,30"
83051,Entrecasteaux,2017,"73,40"
83052,Esparron,2017,"6,30"
83053,Évenos,2017,"46,90"
83054,La Farlède,2017,"100,00"
83055,Fayence,2017,"97,40"
83056,Figanières,2017,"90,50"
83057,Flassans-sur-Issole,2017,"77,80"
83058,Flayosc,2017,"97,70"
83059,Forcalqueiret,2017,"97,90"
83060,Fox-Amphoux,2017,"33,90"
83061,Fréjus,2017,"99,20"
83062,La Garde,2017,"100,00"
83063,La Garde-Freinet,2017,"85,00"
83064,Garéoult,2017,"99,60"
83065,Gassin,2017,"99,50"
83066,Ginasservis,2017,"56,90"
83067,Gonfaron,2017,"98,50"
83068,Grimaud,2017,"93,00"
83069,Hyères,2017,"88,50"
83070,Le Lavandou,2017,"92,00"
83071,La Londe-les-Maures,2017,"70,80"
83072,Lorgues,2017,"96,60"
83073,Le Luc,2017,"95,00"
83074,La Martre,2017,"20,40"
83075,Les Mayons,2017,"77,30"
83076,Mazaugues,2017,"29,00"
83077,Méounes-lès-Montrieux,2017,"90,40"
83078,Moissac-Bellevue,2017,"96,50"
83079,La Môle,2017,"95,80"
83080,Mons,2017,"72,80"
83081,Montauroux,2017,"94,80"
83082,Montferrat,2017,"15,30"
83083,Montfort-sur-Argens,2017,"70,00"
83084,Montmeyan,2017,"48,20"
83085,La Motte,2017,"97,70"
83086,Le Muy,2017,"95,20"
83087,Nans-les-Pins,2017,"91,80"
83088,Néoules,2017,"94,30"
83089,Ollières,2017,"78,90"
83090,Ollioules,2017,"99,90"
83091,Pierrefeu-du-Var,2017,"82,30"
83092,Pignans,2017,"100,00"
83093,Plan-d'Aups-Sainte-Baume,2017,"33,90"
83094,Le Plan-de-la-Tour,2017,"95,60"
83095,Pontevès,2017,"15,70"
83096,Pourcieux,2017,"95,90"
83097,Pourrières,2017,"79,90"
83098,Le Pradet,2017,"99,90"
83099,Puget-sur-Argens,2017,"100,00"
83100,Puget-Ville,2017,"95,40"
83101,Ramatuelle,2017,"99,60"
83102,Régusse,2017,"78,40"
83103,Le Revest-les-Eaux,2017,"79,10"
83104,Rians,2017,"66,90"
83105,Riboux,2017,"73,20"
83106,Rocbaron,2017,"89,50"
83107,Roquebrune-sur-Argens,2017,"96,40"
83108,La Roquebrussanne,2017,"87,90"
83109,La Roque-Esclapon,2017,"60,40"
83110,Rougiers,2017,"62,70"
83111,Sainte-Anastasie-sur-Issole,2017,"89,20"
83112,Saint-Cyr-sur-Mer,2017,"97,70"
83113,Saint-Julien,2017,"25,60"
83114,Saint-Martin-de-Pallières,2017,"3,10"
83115,Sainte-Maxime,2017,"88,90"
83116,Saint-Maximin-la-Sainte-Baume,2017,"95,80"
83117,Saint-Paul-en-Forêt,2017,"95,60"
83118,Saint-Raphaël,2017,"98,00"
83119,Saint-Tropez,2017,"98,90"
83120,Saint-Zacharie,2017,"79,00"
83121,Salernes,2017,"76,50"
83122,Les Salles-sur-Verdon,2017,"97,50"
83123,Sanary-sur-Mer,2017,"99,90"
83124,Seillans,2017,"54,50"
83125,Seillons-Source-d'Argens,2017,"63,90"
83126,La Seyne-sur-Mer,2017,"99,40"
83127,Signes,2017,"62,50"
83128,Sillans-la-Cascade,2017,"18,10"
83129,Six-Fours-les-Plages,2017,"98,50"
83130,Solliès-Pont,2017,"100,00"
83131,Solliès-Toucas,2017,"73,30"
83132,Solliès-Ville,2017,"82,60"
83133,Tanneron,2017,"84,70"
83134,Taradeau,2017,"99,90"
83135,Tavernes,2017,"43,50"
83136,Le Thoronet,2017,"93,50"
83137,Toulon,2017,"99,70"
83138,Tourrettes,2017,"94,70"
83139,Tourtour,2017,"56,70"
83140,Tourves,2017,"86,10"
83141,Trans-en-Provence,2017,"99,50"
83142,Trigance,2017,"11,90"
83143,Le Val,2017,"78,70"
83144,La Valette-du-Var,2017,"97,40"
83145,Varages,2017,"24,20"
83146,La Verdière,2017,"10,00"
83147,Vérignon,2017,"1,40"
83148,Vidauban,2017,"94,00"
83149,Villecroze,2017,"95,40"
83150,Vinon-sur-Verdon,2017,"92,70"
83151,Vins-sur-Caramy,2017,"46,10"
83152,Rayol-Canadel-sur-Mer,2017,"96,70"
83153,Saint-Mandrier-sur-Mer,2017,"99,50"
83154,Saint-Antonin-du-Var,2017,"85,40"
84001,Althen-des-Paluds,2017,"100,00"
84002,Ansouis,2017,"91,20"
84003,Apt,2017,"98,20"
84004,Aubignan,2017,"100,00"
84005,Aurel,2017,"53,30"
84006,Auribeau,2017,"69,50"
84007,Avignon,2017,"100,00"
84008,Le Barroux,2017,"78,90"
84009,La Bastide-des-Jourdans,2017,"25,80"
84010,La Bastidonne,2017,"84,60"
84011,Le Beaucet,2017,"81,00"
84012,Beaumes-de-Venise,2017,"96,30"
84013,Beaumettes,2017,"100,00"
84014,Beaumont-de-Pertuis,2017,"60,30"
84015,Beaumont-du-Ventoux,2017,"84,70"
84016,Bédarrides,2017,"100,00"
84017,Bédoin,2017,"99,40"
84018,Blauvac,2017,"65,20"
84019,Bollène,2017,"99,70"
84020,Bonnieux,2017,"63,60"
84021,Brantes,2017,"56,30"
84022,Buisson,2017,"99,30"
84023,Buoux,2017,"21,70"
84024,Cabrières-d'Aigues,2017,"80,80"
84025,Cabrières-d'Avignon,2017,"91,40"
84026,Cadenet,2017,"99,10"
84027,Caderousse,2017,"100,00"
84028,Cairanne,2017,"99,50"
84029,Camaret-sur-Aigues,2017,"100,00"
84030,Caromb,2017,"99,90"
84031,Carpentras,2017,"100,00"
84032,Caseneuve,2017,"93,00"
84033,Castellet-en-Luberon,2017,"93,20"
84034,Caumont-sur-Durance,2017,"100,00"
84035,Cavaillon,2017,"100,00"
84036,Châteauneuf-de-Gadagne,2017,"100,00"
84037,Châteauneuf-du-Pape,2017,"99,80"
84038,Cheval-Blanc,2017,"84,60"
84039,Courthézon,2017,"100,00"
84040,Crestet,2017,"85,40"
84041,Crillon-le-Brave,2017,"100,00"
84042,Cucuron,2017,"92,70"
84043,Entraigues-sur-la-Sorgue,2017,"100,00"
84044,Entrechaux,2017,"96,40"
84045,Faucon,2017,"97,80"
84046,Flassan,2017,"99,60"
84047,Gargas,2017,"92,90"
84048,Gignac,2017,"59,50"
84049,Gigondas,2017,"84,90"
84050,Gordes,2017,"85,50"
84051,Goult,2017,"98,80"
84052,Grambois,2017,"33,20"
84053,Grillon,2017,"100,00"
84054,L'Isle-sur-la-Sorgue,2017,"100,00"
84055,Jonquerettes,2017,"100,00"
84056,Jonquières,2017,"100,00"
84057,Joucas,2017,"100,00"
84058,Lacoste,2017,"89,20"
84059,Lafare,2017,"54,20"
84060,Lagarde-d'Apt,2017,"22,70"
84061,Lagarde-Paréol,2017,"99,80"
84062,Lagnes,2017,"99,70"
84063,Lamotte-du-Rhône,2017,"100,00"
84064,Lapalud,2017,"100,00"
84065,Lauris,2017,"91,90"
84066,Lioux,2017,"37,30"
84067,Loriol-du-Comtat,2017,"100,00"
84068,Lourmarin,2017,"92,90"
84069,Malaucène,2017,"90,10"
84070,Malemort-du-Comtat,2017,"86,80"
84071,Maubec,2017,"95,50"
84072,Mazan,2017,"100,00"
84073,Ménerbes,2017,"88,30"
84074,Mérindol,2017,"95,00"
84075,Méthamis,2017,"56,90"
84076,Mirabeau,2017,"96,80"
84077,Modène,2017,"100,00"
84078,Mondragon,2017,"96,30"
84079,Monieux,2017,"35,00"
84080,Monteux,2017,"100,00"
84081,Morières-lès-Avignon,2017,"100,00"
84082,Mormoiron,2017,"100,00"
84083,Mornas,2017,"91,60"
84084,La Motte-d'Aigues,2017,"57,90"
84085,Murs,2017,"48,80"
84086,Oppède,2017,"96,90"
84087,Orange,2017,"100,00"
84088,Pernes-les-Fontaines,2017,"100,00"
84089,Pertuis,2017,"98,00"
84090,Peypin-d'Aigues,2017,"44,00"
84091,Piolenc,2017,"99,80"
84092,Le Pontet,2017,"100,00"
84093,Puget,2017,"87,50"
84094,Puyméras,2017,"98,20"
84095,Puyvert,2017,"100,00"
84096,Rasteau,2017,"96,10"
84097,Richerenches,2017,"100,00"
84098,Roaix,2017,"99,70"
84099,Robion,2017,"96,10"
84100,La Roque-Alric,2017,"38,70"
84101,La Roque-sur-Pernes,2017,"92,10"
84102,Roussillon,2017,"95,80"
84103,Rustrel,2017,"88,20"
84104,Sablet,2017,"93,50"
84105,Saignon,2017,"89,30"
84106,Sainte-Cécile-les-Vignes,2017,"100,00"
84107,Saint-Christol,2017,"69,20"
84108,Saint-Didier,2017,"100,00"
84109,Saint-Hippolyte-le-Graveyron,2017,"100,00"
84110,Saint-Léger-du-Ventoux,2017,"55,30"
84111,Saint-Marcellin-lès-Vaison,2017,"100,00"
84112,Saint-Martin-de-Castillon,2017,"81,80"
84113,Saint-Martin-de-la-Brasque,2017,"85,70"
84114,Saint-Pantaléon,2017,"97,00"
84115,Saint-Pierre-de-Vassols,2017,"100,00"
84116,Saint-Romain-en-Viennois,2017,"100,00"
84117,Saint-Roman-de-Malegarde,2017,"99,40"
84118,Saint-Saturnin-lès-Apt,2017,"67,00"
84119,Saint-Saturnin-lès-Avignon,2017,"100,00"
84120,Saint-Trinit,2017,"59,70"
84121,Sannes,2017,"94,40"
84122,Sarrians,2017,"100,00"
84123,Sault,2017,"31,30"
84124,Saumane-de-Vaucluse,2017,"93,50"
84125,Savoillan,2017,"68,90"
84126,Séguret,2017,"91,20"
84127,Sérignan-du-Comtat,2017,"99,90"
84128,Sivergues,2017,"41,00"
84129,Sorgues,2017,"100,00"
84130,Suzette,2017,"75,30"
84131,Taillades,2017,"97,40"
84132,Le Thor,2017,"100,00"
84133,La Tour-d'Aigues,2017,"92,80"
84134,Travaillan,2017,"100,00"
84135,Uchaux,2017,"96,50"
84136,Vacqueyras,2017,"99,20"
84137,Vaison-la-Romaine,2017,"99,70"
84138,Valréas,2017,"95,10"
84139,Fontaine-de-Vaucluse,2017,"94,60"
84140,Vaugines,2017,"94,00"
84141,Vedène,2017,"100,00"
